text,path,is_story
Will Smith posts an apology video for slapping Chris Rock,/ap/national/will-smith-posts-an-apology-video-for-slapping-chris-rock/article_4297ba47-faa7-5830-9a76-57980deffcd4.html,1
Entertainment,/entertainment,0
New Hollywood exhibit celebrates 'Our Gang' film shorts,/entertainment/new-hollywood-exhibit-celebrates-our-gang-film-shorts/article_77826f2e-0d21-11ed-9a81-5fbdcd55d383.html,1
PHOTO GALLERY: Westchester Fourth of July Parade,/multimedia/photo-galleries/photo-gallery-westchester-fourth-of-july-parade/collection_3818da84-fc1a-11ec-b79e-574c46d7f14a.html,1
Co-founders sue each other over future of local table grape breeder,/news/co-founders-sue-each-other-over-future-of-local-table-grape-breeder/article_6028e8a8-0ec0-11ed-afac-7719b3cfae6d.html,1
Opinion,/opinion,0
Search,/search/,0
Jobs,/,0
More Coronavirus coverage,/special/coronavirus,0
About Us,/,0
Our Mission,/,0
Donate,/,0
Our Team,/our-team/,0
Privacy Policy,/privacy-policy/,0
the murder of rapper Nipsey Hussle,/read/seizure-city,0
Latest News,/baltimore/news,0
Nominations,/baltimore/nomination,0
Pittsburgh,/pittsburgh,0
Ad Choices,/privacy,0
Become a Member It’s FREE!,/register/baltimore,0
Tampa Bay,/tampabay,0
Westward Ho! Maryland's industrial boom takes on Washington County,baltimore/news/2022/07/29/maryland-industrial-washington-county-real-estate.html,1
LinkedIn,/company/baltimore-business-journal,0
Subscriber-Only Content,/baltimore/news/subscribers,0
Credit Unions,/baltimore/topic/credit-unions,0
Baltimore Now poll,/collections/baltimore-now-poll/,0
Charm City Table’s guide to best restaurants in Pigtown,/culture/food-drink/charm-city-tables-guide-to-best-restaurants-in-pigtown-GFPHCFEXVNATBHZRQMYWYRTOZA/,1
Inside an authentic Trinidadian roti shop in Baltimore,/culture/food-drink/inside-an-authentic-trinidadian-roti-shop-in-baltimore-QWOPTUQT6ZDOTOA5YR6BNU6UFI/,1
Baltimore’s cities of the dead,/culture/things-to-do/baltimores-cities-of-the-dead-AV4TRGPIIZB7DJTR7RUISOK674/,1
Skate parks for roller skaters who are afraid of everything,/culture/things-to-do/skate-parks-for-roller-skaters-who-are-afraid-of-everything-MKZU7SFORBCH5P3O7EYYH4JZHY/,1
Maryland,/location/maryland/,0
Key takeaways from Maryland’s primary elections,/politics-power/state-government/key-takeaways-from-marylands-primary-elections-YJ55FQXT2FAOPKVJ5NKUF3NVWU/,1
For SubscribersCan coach Sam Brand’s basketball odyssey build Carmelo Anthony’s dream in Baltimore?,/sports/can-coach-sam-brands-basketball-odyssey-build-carmelo-anthonys-dream-in-baltimore-KTTOWCQPUJF55JQQGHK5P3DIQI/,1
Arts and culture,/topic/culture,0
search by queryly,/,0
Home | BaltimoreBrew.com,/,0
A clash of political generations undergirds this year’s sheriff’s race,/2022/07/06/a-clash-of-political-generations-undergirds-this-years-sheriffs-race/,1
"Jul 9, 2022For determined Baltimore voter, third time’s the charm",/2022/07/09/for-determined-baltimore-voter-third-times-the-charm/,1
Judge hears arguments in residents’ appeal of York Road crematorium,/2022/07/15/judge-hears-arguments-in-residents-appeal-of-york-road-crematorium/,1
Council to vote on charter amendment that would change makeup of Inspector General Advisory Board,/2022/07/25/council-to-vote-tonight-on-charter-amendment-that-would-change-makeup-of-inspector-general-advisory-board/,1
About The Brew,/about,0
Membership,/membership,0
Advertise,/page/advertise,0
Sections,/section,0
Search,,0
Baltimore Magazine,/,0
Manage Subscription,/pcd/CustomerSupport/Account/Login,0
MaxSpace,/blog/maxspace/,0
Realtors,/directory/realtors/,0
Theatre,/directory/travel/activities/theatre/,0
Food & Drink,/section/fooddrink/baltimore-regions-best-crab-houses-crab-cakes-soft-shells/,0
Open & Shut: The Stand by Le Monade; Krishna Aunty; Manina Urbana,/section/fooddrink/baltimore-restaurant-news-the-stand-by-le-monade-krishna-aunty-maninia-urbana/,1
Fly Fishing With Legendary Lefty Kreh,/videos/fly-fishing-with-legendary-lefty-kreh/,1
George Simon Shares His Sweet Success Story,/videos/george-simon-shares-his-sweet-success-story/,1
Star Wars Toy Collection is Galaxy All Its Own,/videos/star-wars-toy-collection-is-galaxy-all-its-own/,1
Remember When,/category/remember-when/,0
Talkers,/category/talkers/,0
Belt Magazine,/author/beltmag/,0
Lori Jakiela,/author/ljakiela/,0
Ryan Schnurr,/author/ryan/,0
Belt News,/category/belt-news/,0
Become a member today. »,/membership/,0
POETRY,/poetry/,0
Pitch/Submit,/write-for-belt/,0
ePaper edition,/titles,0
Music and Gigs,/entertainment/music/,0
Health & Wellbeing,/life/health/,0
"Northern Ireland




    Belfast Pride 2022: Full parade route and other activities to enjoy during the day",/news/northern-ireland/belfast-pride-2022-full-parade-route-and-other-activities-to-enjoy-during-the-day-41874148.html,1
"Premium




    NI artist Colin Davidson recalls Lord Trimble’s warmth during portrait sittings",/news/northern-ireland/ni-artist-colin-davidson-recalls-lord-trimbles-warmth-during-portrait-sittings-41869934.html,1
"Northern Ireland



    Premium




    Ukraine: A third world war is a possibility, says Omagh man on the ground in Kyiv",/news/northern-ireland/ukraine-a-third-world-war-is-a-possibility-says-omagh-man-on-the-ground-in-kyiv-41864057.html,1
"UK




    Wagatha Christie verdict: Rebekah Vardy ‘devastated’ after losing libel case against Coleen Rooney




    Coleen Rooney said all of her attempts to avoid a public court case were “knocked back” by Rebekah Vardy following the long-awaited verdict after it was delivered on Friday.",/news/uk/wagatha-christie-verdict-rebekah-vardy-devastated-after-losing-libel-case-against-coleen-rooney-41876833.html,1
Golf,/sport/golf/,0
Davey Todd sets new lap record but Armoy Road Races overshadowed by Michael Dunlop spat as home favourite pulls out,/sport/motorcycling/davey-todd-sets-new-lap-record-but-armoy-road-races-overshadowed-by-michael-dunlop-spat-as-home-favourite-pulls-out-41878451.html,1
Play,/video-news/rebekah-vardy-loses-wagatha-christie-libel-case-against-coleen-rooney-41877093.html,1
Skip to content,,0
Where to find locally made umeboshi in the East Bay,/2022/07/14/umeboshi-fermented-foods-pickled-plum-berkeley-oakland,1
"After Berkeley High tragedy, students lobby for better mental health care",/2022/07/15/berkeley-high-death-students-mental-health-services-busd,1
Opinion: Berkeley Unified should have universal after-school care,/2022/07/22/opinion-berkeley-unified-should-have-universal-after-school-care,1
Todd Darling,/author/todd-darling,0
Neighborhoods,/berkeley-neighborhoods,0
City,/category/city,0
Nosh,/category/nosh,0
Newsletters,/newsletters,0
Obituaries,/obituaries,0
Klondike's Choco Tacos were not discontinued over 'woke mob',/ap/factcheck/klondikes-choco-tacos-were-not-discontinued-over-woke-mob/article_6379afa6-0f74-11ed-971b-4ba352e1a6b6.html,1
More Arts & Culture,/arts_and_culture/,0
Jack's Cannabis,/marketplace/jack-s-cannabis/business_4000204783.html,0
Recent equipment thefts from Habitat for Humanity sites delay projects and training,/news/central_berkshires/habitat-for-humanity-robbed/article_4bde8efe-0dfb-11ed-832c-9f8350191cc9.html,1
UPDATED: Legal action by Pittsfield cell tower opponents names Mayor Linda Tyer,/news/central_berkshires/legal-action-pittsfield-cell-tower-mayor-linda-tyer/article_91aa3d2e-0f4b-11ed-a2fb-0bd279394765.html,1
"Hillsdale, N.Y.: Storycrafters to conclude summer reading program",/news/community-news/hillsdale-n-y-storycrafters-to-conclude-summer-reading-program/article_609aade2-0ed1-11ed-b81a-776f38b382d4.html,1
National News,/news/national/,0
Achieving equilibrium,/sponsored/achieving-equilibrium/article_d7295032-f6f6-11ec-9477-f7533a9c28fe.html,1
Howard Herman: Some more gold for Berkshire School from the Macabbi Games in Israel,/sports/columnist_sports/howard-herman-some-more-gold-for-berkshire-school-from-the-macabbi-games-in-israel/article_2eefd336-0e8a-11ed-8a3a-bf7e1d18c957.html,1
Tag Sales,/places/types:42,0
About us,/about-us/,0
Civic,/civic/,0
Events,/events/,0
Legal Actions,/legal-action/,0
"Pritzker Orders Funds Released to Madigan-Sponsored Projects  Citing a BGA investigation, nine lawmakers requested a funding freeze in the wake of former House Speaker Michael Madigan’s 22-count federal indictment on charges he traded his office to enrich himself and his friends.   Mar 28, 2022 6:00 AM",/news/pritzker-orders-funds-released-to-madigan-sponsored-projects/,1
"Texas Gov. Greg Abbott Claims Chicago’s ’Tougher’ Gun Laws Fail To Prevent Gun Violence  Chicago is frequently targeted as a city with ineffective, strict gun laws. While the city has a history of implementing tougher laws in comparison to other cities, a Supreme Court decision drastically loosened some restrictions.   Jun 3, 2022 6:00 AM",/news/texas-gov-greg-abbott-claims-chicago-s-tougher-gun-laws-fail-to-prevent-gun-violence/,1
Explainer,/type/explainer,0
Explainers,/type/explainer,0
From Our President,/type/from-our-president,0
Meilleure Alarme maison,/comparateur/meilleures-alarmes-maison-test-comparatif/,1
Nord: le ministre de la Santé en visite au Samu d'Arras,/grand-lille/replay-emissions/bonjour-lille/nord-le-ministre-de-la-sante-en-visite-au-samu-d-arras_VN-202207300112.html,1
"États-Unis: depuis 40 ans, cinq amis d'enfance reproduisent la même photo de groupe",/international/amerique-nord/etats-unis/etats-unis-depuis-40-ans-cinq-amis-d-enfance-reproduisent-la-meme-photo-de-groupe_AN-202206160621.html,1
Vidéos,/videos/,0
"11:13Mercato: Nuno Tavares officiellement prêté à l’OM, Tudor tient son piston gaucheL’Olympique de Marseille a officialisé ce samedi l’arrivée de Nuno Tavares. Le latéral gauche portugais (22 ans) est prêté une saison par Arsenal, a priori sans option d’achat.",/football/transferts/mercato-nuno-tavares-officiellement-prete-a-l-om-tudor-tient-son-piston-gauche_AV-202207300118.html,1
Le service politique,/podcasts/le-service-politique/,0
Tout voir,/var/,0
About Us,/about-us/,0
Read more.,/birmingham-council-passes-woodfins-budget-untouched-police-public-works-and-youth-programs-biggest-winners/,1
"Birmingham Directs COVID Funds to Public Safety, Public Works and Councilors’ Projects",/birmingham-directs-covid-funds-to-public-safety-public-works-and-councilors-projects/,1
Alabama Prisons,/category/government/alabama-prisons/,0
Jefferson County Health Providers ‘Well Equipped’ for The World Games,/jefferson-count-health-providers-well-equipped-for-the-world-games/,1
Read more.,/masks-up-health-department-advises-as-covid-continues-to-climb-again/,1
The Supreme Court’s EPA Decision Could Hamper Regulators’ Ability to Protect the Public,/the-supreme-courts-epa-decision-could-hamper-regulators-ability-to-protect-the-public/,1
"The World Games were delayed for a year, but did it help with preparedness?",/the-world-games-were-delayed-for-a-year-but-did-it-help-with-preparedness/,1
"April 26, 2022",/water-board-asks-to-oversee-housing-construction-near-the-cahaba-despite-its-fight-for-the-ability-to-lighten-water-protection-rules/,1
E-mail us,info@birminghamwatch.org,0
Jobs,/jobs/,0
Privacy Policy,/privacy-policy/,0
Asha Prihar,/about/asha-prihar/,0
Menu,/navigation/,0
Broke in Philly,/stories/broke-in-philly/,1
Headlines of Yore,/stories/headlines-of-yore/,1
I support Billy Penn,/support-our-work/,0
WHYY,/,0
HOW CAN I GET INVOLVED,/,0
INNER CITY WEIGHTLIFTING CREATES COMMUNITY FOR PEOPLE WHO SOCIETY HAS OTHERWISE DENIED THE OPPORTUNI…,/2021/08/31/inner-city-weightlifting-creates-community-for-people-who-society-has-otherwise-denied-the-opportunity/,1
CHAIN REACTION,/2021/11/17/chain-reaction/,1
PUBLIC RECORDS CRISIS DEEPENS,/2022/05/02/public-records-crisis-deepens/,1
DREAM FELLOWSHIP DEFERRED,/2022/05/25/dream-fellowship-deferred/,1
CENTRA INTELLIGENCE,/2022/07/11/centra-intelligence/,1
Transparency,/about-us/transparency/,0
CHRIS FARAONE,/author/cfaraone/,0
Neighborhood Media School,/media-school/,0
Team Bios,/team-bios/,0
About Black by God,/about,0
Contact,/about,0
The United States Is Under Attack,/articles/civics-politics/the-united-states-is-under-attack,1
"West Virginia Education Officials fail to address unfair Black suspension rate, “school to prison” pipeline continues unabated.",/articles/civics-politics/west-virginia-education-officials-fail-to-address-unfair-black-suspension-rate-school-to-prison-pipeline-continues-unabated,1
White People Don’t Always Know I’m Black,/articles/community/white-people-dont-always-know-im-black,1
Civics,/categories/civics-politics,0
Coin 💰,/categories/coin-,0
Culture,/categories/coin-business-tech-blackculture,0
Community,/categories/community,0
Tiny News Collective,,0
Home,/,0
Labor Department Challenges Test Limits of West Virginia v. EPA,/daily-labor-report/labor-department-challenges-test-limits-of-west-virginia-v-epa,1
"View More
  [icons_24_pt1]",/daily-tax-report/,0
"Mitigating PFAS, Plastics-Related Litigation Costs With Insurance",/environment-and-energy/mitigating-pfas-plastics-related-litigation-costs-with-insurance,1
Bloomberg the Company & Its Products,/company/,0
Bloomberg Television,/live,0
Bloomberg Politics,/politics/,0
Bloomberg Anywhere Remote Login,/,0
Bloomberg Law Analysis,/bloomberg-law-analysis/,0
Subscription Information,/product-pricing-inquiry/,0
Community Guidelines,/pages/comguidelines,0
Terms Of Use,/pages/terms,0
Updated Jimmy G Landing Spots,/articles/10043667-reassessing-jimmy-gs-landing-spots-as-trey-lance-takes-over-nfl-training-camps-open,1
"WWE SmackDown Results: Winners, Grades, Reaction and Highlights from July 29",/articles/10043710-wwe-smackdown-results-winners-grades-reaction-and-highlights-from-july-29,1
🎰 Latest 'Gridiron Heights',/videos/204955-new-gridiron-heights,1
Divisional-Round 'Gridiron Heights' 🤣,/videos/207474-divisionalround-gridiron-heights,1
Video Play Button,/videos/207474-divisionalround-gridiron-heights,1
Super Bowl 'Gridiron Heights' 🏆,/videos/212633-super-bowl-gridiron-heights,1
Real Reason for NFL Trades 🤣,/videos/241172-real-reason-for-nfl-trades,1
AdwCleaner,/download/adwcleaner/,0
"How to remove a Trojan, Virus, Worm, or other Malware",/tutorials/how-to-remove-a-trojan-virus-worm-or-malware/,0
Sergiu Gatlan,/author/sergiu-gatlan/,0
Zemana AntiLogger Free,/download/zemana-antilogger-free/,0
Forums,/forums/,0
Glossary,/glossary/,0
Send us a Tip!,/news-tip/,0
0,/news/security/microsoft-sql-servers-hacked-to-steal-bandwidth-for-proxy-services/,1
2,/page/2/,0
Sitemap,/sitemap/,0
"Meet Chicago’s Footworking Barbecue Grill Master: ‘In My Heart, I’m An Entertainer’",/2022/07/26/meet-chicagos-footworking-barbecue-grill-master-in-my-heart-im-an-entertainer/,1
Alex V. Hernandez,/author/alex-v-hernandez/,0
Joe Ward,/author/joe-ward/,0
Kayleigh Padar,/author/kayleigh-padar/,0
Mack Liederman,/author/mack-liederman/,0
Free COVID-19 Hotline,/2020/10/20/have-coronavirus-questions-call-text-or-email-our-free-hotline/,1
Here’s Where You Can Get Vaccinated Against Monkeypox In Chicago,/2022/07/29/heres-where-you-can-get-vaccinated-against-monkeypox-in-chicago/,1
"Logan Square, Humboldt Park, Avondale",/category/logan-square-humboldt-park-avondale/,0
Lede,/,0
Free Text Alerts,/blockclubchi,0
ビデオ・TV,/video,0
ブルームバーグについて,/,0
